Id,x0 (LU),y0 (LU),z0 (LU),vx0 (LU/TU),vy0 (LU/TU),vz0 (LU/TU),Jacobi constant (LU2/TU2),Period (TU),Stability index,Mass ratio
0,0.897993875594961,0,0,0,-0.322460036729776,0,3.17473248301637,16.4602781673093,298.910004518739,0.012150585609624
0,0.898037118374846,0,0,0,-0.322738331758265,0,3.17473248301637,16.4626591822987,300.894317874659,0.012150585609624
0,0.898080312685076,0,0,0,-0.323016420065887,0,3.17473248301637,16.4650525706973,302.899401703363,0.012150585609624
0,0.898123458287429,0,0,0,-0.323294300845606,0,3.17473248301637,16.4674583301204,304.925545069692,0.012150585609624
0,0.898166554942099,0,0,0,-0.323571973281564,0,3.17473248301637,16.4698764577483,306.973040330655,0.012150585609624
0,0.898209602407669,0,0,0,-0.323849436548958,0,3.17473248301637,16.4723069503444,309.042183860334,0.012150585609624
0,0.898252600441807,0,0,0,-0.324126689816654,0,3.17473248301637,16.4747498041795,311.133275438521,0.012150585609624
0,0.898295548798255,0,0,0,-0.324403732235846,0,3.17473248301637,16.4772050153007,313.246640241468,0.012150585609624
0,0.898338447234911,0,0,0,-0.324680562970472,0,3.17473248301637,16.4796725788222,315.382550849105,0.012150585609624
0,0.898381295503656,0,0,0,-0.32495718115893,0,3.17473248301637,16.482152489826,317.541336752869,0.012150585609624
0,0.898424093356458,0,0,0,-0.325233585937024,0,3.17473248301637,16.4846447428186,319.72331465903,0.012150585609624
0,0.898466840544353,0,0,0,-0.325509776434139,0,3.17473248301637,16.4871493318157,321.928806192801,0.012150585609624
0,0.898509536817361,0,0,0,-0.325785751772936,0,3.17473248301637,16.4896662503745,324.158135603663,0.012150585609624
0,0.898552181924223,0,0,0,-0.326061511068321,0,3.17473248301637,16.4921954915892,326.411633840475,0.012150585609624
0,0.898594775612426,0,0,0,-0.32633705342757,0,3.17473248301637,16.4947370481074,328.689635931837,0.012150585609624
0,0.898637317629343,0,0,0,-0.326612377954611,0,3.17473248301637,16.4972909120279,330.992479200574,0.012150585609624
