Id ,x0 (LU) ,y0 (LU) ,z0 (LU) ,vx0 (LU/TU) ,vy0 (LU/TU) ,vz0 (LU/TU) ,Jacobi constant (LU2/TU2) ,Period (TU) ,Period (days) ,Stability index  ,Mass ratio
708,8.9845543946814888E-1,-1.90E-28,1.0894302309442476E-12,-3.14E-13,-6.15E-01,-1.07E+00,1.7183537436987200E+0,6.2294752820260753E+0,2.7613107339212146E+1,1.5266596867673300E+2,1.215058560962404E-2
707,8.9852210528617948E-1,5.4135890721249352E-29,1.1334764739534779E-12,-3.20E-13,-6.17E-01,-1.07E+00,1.7140666752345199E+0,6.2298662192595469E+0,2.7614840228629316E+1,1.5235753359804499E+2,1.215058560962404E-2
706,8.9858861099668641E-1,8.3324526691057621E-30,1.0924180302308070E-12,-3.13E-13,-6.20E-01,-1.07E+00,1.7097769380133701E+0,6.2302545370555089E+0,2.7616561506986834E+1,1.5204868859398400E+2,1.215058560962404E-2
705,8.9865495715247878E-1,4.2992089429655991E-31,1.0992552490868479E-12,-3.13E-13,-6.22E-01,-1.08E+00,1.7054845508194201E+0,6.2306402583255567E+0,2.7618271275843867E+1,1.5173943938797601E+2,1.215058560962404E-2
704,8.9872114430410122E-1,9.1505045975492846E-29,1.0731887097517098E-12,-3.05E-13,-6.25E-01,-1.08E+00,1.7011895324067701E+0,6.2310234057343852E+0,2.7619969635665157E+1,1.5142979168720200E+2,1.215058560962404E-2
703,8.9878717299983024E-1,7.1503222334624099E-29,1.0813370766222638E-12,-3.09E-13,-6.27E-01,-1.08E+00,1.6968919015002100E+0,6.2314040017031482E+0,2.7621656685835919E+1,1.5111975116725100E+2,1.215058560962404E-2
702,8.9885304378563224E-1,1.0132382806074350E-28,1.0768573857791178E-12,-3.05E-13,-6.30E-01,-1.08E+00,1.6925916767949101E+0,6.2317820684124507E+0,2.7623332524675103E+1,1.5080932344711599E+2,1.215058560962404E-2
701,8.9891875720522096E-1,-1.29E-28,1.0536576623281412E-12,-2.98E-13,-6.32E-01,-1.08E+00,1.6882888769569999E+0,6.2321576278054049E+0,2.7624997249448928E+1,1.5049851412829801E+2,1.215058560962404E-2
700,8.9898431380004395E-1,6.1874517644024424E-29,1.0336874531469438E-12,-2.96E-13,-6.35E-01,-1.08E+00,1.6839835206236999E+0,6.2325307015906244E+0,2.7626650956384154E+1,1.5018732877241200E+2,1.215058560962404E-2
699,8.9904971410924150E-1,-3.16E-29,1.0477620711012691E-12,-2.95E-13,-6.37E-01,-1.08E+00,1.6796756264034300E+0,6.2329013112452394E+0,2.7628293740681471E+1,1.4987577287107101E+2,1.215058560962404E-2
698,8.9911495866971447E-1,4.1529114849883937E-29,1.0113107246630122E-12,-2.85E-13,-6.40E-01,-1.08E+00,1.6753652128759999E+0,6.2332694780175490E+0,2.7629925696527227E+1,1.4956385194613199E+2,1.215058560962404E-2
697,8.9918004801608464E-1,3.8242354347510164E-29,1.0225184199759468E-12,-2.90E-13,-6.42E-01,-1.08E+00,1.6710522985930900E+0,6.2336352229303422E+0,2.7631546917108174E+1,1.4925157141454400E+2,1.215058560962404E-2
696,8.9924498268068465E-1,-5.74E-29,1.0286291068015387E-12,-2.93E-13,-6.45E-01,-1.08E+00,1.6667369020780001E+0,6.2339985667832050E+0,2.7633157494621678E+1,1.4893893670710199E+2,1.215058560962404E-2
695,8.9930976319358680E-1,5.7150430831810926E-29,1.0817832904594066E-12,-3.09E-13,-6.47E-01,-1.08E+00,1.6624190418263001E+0,6.2343595301556851E+0,2.7634757520289746E+1,1.4862595316776600E+2,1.215058560962404E-2
694,8.9937439008262043E-1,1.4671494500800716E-29,1.0732942577401126E-12,-3.07E-13,-6.50E-01,-1.08E+00,1.6580987363057500E+0,6.2347181334098716E+0,2.7636347084370463E+1,1.4831262620176599E+2,1.215058560962404E-2
693,8.9943886387331529E-1,-7.27E-29,1.0499961433348536E-12,-3.00E-13,-6.52E-01,-1.08E+00,1.6537760039566500E+0,6.2350743966930944E+0,2.7637926276169978E+1,1.4799896107624400E+2,1.215058560962404E-2
692,8.9950318508896610E-1,-2.30E-29,1.0208486251436209E-12,-2.94E-13,-6.55E-01,-1.08E+00,1.6494508631920599E+0,6.2354283399406860E+0,2.7639495184054713E+1,1.4768496307502099E+2,1.215058560962404E-2
691,8.9956735425059042E-1,-2.70E-29,1.0275505229496704E-12,-2.96E-13,-6.57E-01,-1.08E+00,1.6451233323979699E+0,6.2357799828785412E+0,2.7641053895462733E+1,1.4737063743301701E+2,1.215058560962404E-2
690,8.9963137187694475E-1,1.2824310747757530E-28,1.0303295005886717E-12,-2.96E-13,-6.60E-01,-1.08E+00,1.6407934299334099E+0,6.2361293450256463E+0,2.7642602496914947E+1,1.4705598935639100E+2,1.215058560962404E-2
689,8.9969523848455257E-1,-8.24E-29,1.0226639222044436E-12,-2.92E-13,-6.62E-01,-1.08E+00,1.6364611741308599E+0,6.2364764456967148E+0,2.7644141074026788E+1,1.4674102403615399E+2,1.215058560962404E-2
688,8.9975895458767430E-1,1.0674200061750242E-29,1.0286833299213348E-12,-2.94E-13,-6.65E-01,-1.09E+00,1.6321265832964100E+0,6.2368213040047396E+0,2.7645669711519549E+1,1.4642574660244799E+2,1.215058560962404E-2
687,8.9982252069830826E-1,4.1518594594948624E-30,9.9425639503091521E-13,-2.85E-13,-6.67E-01,-1.09E+00,1.6277896757097501E+0,6.2371639388633433E+0,2.7647188493230761E+1,1.4611016217192599E+2,1.215058560962404E-2
686,8.9988593732622246E-1,-7.59E-29,1.0354019288678179E-12,-2.97E-13,-6.70E-01,-1.09E+00,1.6234504696248899E+0,6.2375043689894287E+0,2.7648697502125973E+1,1.4579427580171199E+2,1.215058560962404E-2
685,8.9994920497896147E-1,-3.62E-29,1.0173363884703751E-12,-2.93E-13,-6.72E-01,-1.09E+00,1.6191089832698100E+0,6.2378426129053031E+0,2.7650196820308164E+1,1.4547809257282299E+2,1.215058560962404E-2
684,9.0001232416177124E-1,-3.63E-29,9.8292002553272212E-13,-2.83E-13,-6.75E-01,-1.09E+00,1.6147652348469399E+0,6.2381786889413320E+0,2.7651686529029508E+1,1.4516161748194199E+2,1.215058560962404E-2
683,9.0007529537774722E-1,2.9579118983084335E-29,1.0000533724784769E-12,-2.87E-13,-6.77E-01,-1.09E+00,1.6104192425336901E+0,6.2385126152381964E+0,2.7653166708701352E+1,1.4484485551101901E+2,1.215058560962404E-2
682,9.0013811912766128E-1,-8.85E-30,9.8042228216986713E-13,-2.80E-13,-6.80E-01,-1.09E+00,1.6060710244818399E+0,6.2388444097490323E+0,2.7654637438903730E+1,1.4452781161673300E+2,1.215058560962404E-2
