"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"454","1.2562682124835892E-1","-6.1052407138457084E-22","4.3373072127071915E-22","1.1199419112594561E-13","3.5182262615750912E+0","2.8446968044769249E-20","2.0058385752517802E+0","6.2892105116968624E+0","2.7877892932565601E+1","1.0001961259274801E+0","1.215058560962404E-2"
"453","1.2551252276487296E-1","-5.9961866115226214E-22","3.8745972268921760E-22","1.3120876116207625E-13","3.5199669817021277E+0","2.8696750494931772E-20","2.0054606033403202E+0","6.2892344702645806E+0","2.7877999132602060E+1","1.0001959853260201E+0","1.215058560962404E-2"
"452","1.2539832868206607E-1","-6.3585064034060518E-22","-2.8663359424714550E-22","1.7874714502748492E-13","3.5217080902760691E+0","-1.0247555495998824E-20","2.0050827768061401E+0","6.2892583904527930E+0","2.7878105162515464E+1","1.0001958447306101E+0","1.215058560962404E-2"
"451","1.2528423894315732E-1","-6.4864201057330770E-22","1.1000524644139408E-22","3.1273898900034716E-13","3.5234495868222422E+0","1.5383952804297122E-21","2.0047050957790100E+0","6.2892822723301451E+0","2.7878211022610085E+1","1.0001957041423699E+0","1.215058560962404E-2"
"450","1.2517025349125255E-1","-6.6445373709589657E-22","6.0597814175206123E-22","3.3800255550825884E-13","3.5251914708660843E+0","3.0033326425787604E-20","2.0043275603878699E+0","6.2893061159649841E+0","2.7878316713188880E+1","1.0001955635616400E+0","1.215058560962404E-2"
"449","1.2505637226934743E-1","-7.1702896854814481E-22","9.7195483214187437E-22","4.8874185606438131E-13","3.5269337419330284E+0","4.3857969988430031E-20","2.0039501707614100E+0","6.2893299214257068E+0","2.7878422234555035E+1","1.0001954229889500E+0","1.215058560962404E-2"
"448","1.2494259522032797E-1","-7.4345292172952466E-22","1.0714740124873935E-22","1.9578585559599154E-13","3.5286763995485404E+0","2.6903959372349704E-21","2.0035729270277902E+0","6.2893536887805377E+0","2.7878527587010968E+1","1.0001952824260500E+0","1.215058560962404E-2"
"447","1.2482892228696615E-1","-6.6720676480720286E-22","-2.3435909015251806E-22","2.5960617791601533E-13","3.5304194432381926E+0","-9.7087727891091777E-21","2.0031958293146501E+0","6.2893774180975406E+0","2.7878632770858374E+1","1.0001951418723400E+0","1.215058560962404E-2"
"446","1.2471535341192903E-1","-6.5176054821838356E-22","-3.4177446627209187E-22","2.2185637473979420E-13","3.5321628725275036E+0","-2.5017650347848403E-20","2.0028188777493399E+0","6.2894011094447615E+0","2.7878737786398883E+1","1.0001950013291201E+0","1.215058560962404E-2"
"445","1.2460188853776928E-1","-6.3563209906551079E-22","-1.5945597480526768E-22","3.2521162364815182E-13","3.5339066869421480E+0","-8.9631493535607590E-21","2.0024420724584702E+0","6.2894247628900146E+0","2.7878842633933086E+1","1.0001948607969300E+0","1.215058560962404E-2"
"444","1.2448852760693183E-1","-7.1781522629346024E-22","-8.0196457982470138E-23","2.8850779459645274E-13","3.5356508860078129E+0","9.4978975286702034E-22","2.0020654135683000E+0","6.2894483785010360E+0","2.7878947313761245E+1","1.0001947202765800E+0","1.215058560962404E-2"
"443","1.2437527056175506E-1","-7.0997165017022078E-22","-1.4901357318971369E-22","1.8578838239110924E-13","3.5373954692502125E+0","-7.1920772009005727E-21","2.0016889012045702E+0","6.2894719563454844E+0","2.7879051826183254E+1","1.0001945797686100E+0","1.215058560962404E-2"
